year,pay,orless,over2,over3,over4,over6,over8,over10,over12,over14,over16,over18,over20,over22,over24,over26,over28,over30,over32,over34,over36,over38,over40,average,bas,grade
2014,W-5,,,,,,,,,,,,7118.4,7479.6,7748.4,8046.3,8046.3,8448.9,8448.9,8871,8871,9315,9315,8337.16,246.24,505
2015,O-1,2934.3,3054.3,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3692.1,3628.66,253.38,101
2015,O-2,3380.7,3850.2,4434.3,4584,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4678.5,4566.46,253.38,102
2015,O-3,3912.6,4435.2,4787.1,5219.4,5469.6,5744.1,5921.1,6213,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,6365.4,5946.26,253.38,103
2015,O-4,4449.9,5151.3,5495.1,5571.6,5890.5,6232.8,6659.1,6990.6,7221,7353.6,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,7430.1,6826.21,253.38,104
2015,O-5,5157.6,5810.1,6212.1,6288,6539.1,6689.1,7019.1,7261.5,7574.7,8053.8,8281.2,8506.5,8762.4,8762.4,8762.4,8762.4,8762.4,8762.4,8762.4,8762.4,8762.4,8762.4,7773.49,253.38,105
2015,O-6,6186.6,6796.8,7242.9,7242.9,7270.5,7582.2,7623.3,7623.3,8056.5,8822.4,9272.1,9721.5,9977.1,10236,10738.2,10738.2,10952.4,10952.4,10952.4,10952.4,10952.4,10952.4,9129.31,253.38,106
2015,O-7,8264.4,8648.4,8826,8967.3,9222.9,9475.8,9767.7,10059,10351.2,11269.2,12043.8,12043.8,12043.8,12043.8,12105.6,12105.6,12347.7,12347.7,12347.7,12347.7,12347.7,12347.7,10969.3,253.38,107
2015,O-8,9946.2,10272,10488.3,10548.6,10818.6,11269.2,11373.9,11802,11924.7,12293.4,12827.1,13319.1,13647.3,13647.3,13647.3,13647.3,13989,13989,14338.5,14338.5,14338.5,14338.5,12582,253.38,108
2015,O-9,,,,,,,,,,,,14056.8,14259.9,14552.1,15062.4,15062.4,15816,15816,16606.8,16606.8,17436.9,17436.9,15701.2,253.38,109
2015,O-10,,,,,,,,,,,,16072.2,16150.5,16486.8,17071.5,17071.5,17925.3,17925.3,18821.1,18821.1,19762.5,19762.5,17806.4,253.38,110
2015,O-1E,,,,3692.1,3942.3,4088.4,4237.2,4383.6,4584,4584,4584,4584,4584,4584,4584,4584,4584,4584,4584,4584,4584,4584,4448.4,253.38,201
2015,O-2E,,,,4584,4678.5,4827.6,5079,5273.1,5418,5418,5418,5418,5418,5418,5418,5418,5418,5418,5418,5418,5418,5418,5278.64,253.38,202
2015,O-3E,,,,5219.4,5469.6,5744.1,5921.1,6213,6459.3,6600.9,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2,6481.36,253.38,203
2015,E-1,1546.8,,,,,,,,,,,,,,,,,,,,,,1546.8,367.92,301
2015,E-2,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,367.92,302
2015,E-3,1823.4,1938,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2055.3,2039.43,367.92,303
2015,E-4,2019.6,2122.8,2238,2351.4,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2451.6,2402.75,367.92,304
2015,E-5,2202.9,2350.8,2464.5,2580.6,2761.8,2951.4,3107.1,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,2968.39,367.92,305
2015,E-6,2404.5,2645.7,2762.4,2876.1,2994.6,3261,3364.8,3565.8,3627.3,3672,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3724.2,3448.39,367.92,306
2015,E-7,2780.1,3034.2,3150.3,3304.2,3424.5,3630.9,3747,3953.4,4125,4242.3,4367.1,4415.4,4577.7,4664.7,4996.2,4996.2,4996.2,4996.2,4996.2,4996.2,4996.2,4996.2,4244.84,367.92,307
2015,E-8,,,,,,3999,4175.7,4285.2,4416.6,4558.8,4815.3,4945.2,5166.6,5289.3,5591.4,5591.4,5703.6,5703.6,5703.6,5703.6,5703.6,5703.6,5120.95,367.92,308
2015,E-9,,,,,,,4885.2,4995.9,5135.4,5299.2,5465.1,5730.3,5954.7,6190.5,6551.7,6551.7,6879,6879,7223.1,7223.1,7584.6,7584.6,6258.32,367.92,309
2015,W-1,2868.3,3176.7,3259.8,3435,3642.6,3948.3,4091.1,4290.3,4486.8,4641.3,4783.2,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4415.43,253.38,501
2015,W-2,3267.3,3576.3,3671.7,3736.8,3948.9,4278.3,4441.5,4602,4798.5,4951.8,5091,5257.5,5366.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,4821.44,253.38,502
2015,W-3,3692.4,3846.3,4004.1,4056,4221.3,4546.8,4885.5,5045.1,5229.6,5419.8,5761.5,5992.5,6130.5,6277.5,6477.3,6477.3,6477.3,6477.3,6477.3,6477.3,6477.3,6477.3,5496.7,253.38,503
2015,W-4,4043.4,4349.7,4474.2,4597.2,4808.7,5018.1,5229.9,5548.8,5828.1,6094.2,6311.7,6523.8,6835.8,7092,7384.2,7384.2,7531.8,7531.8,7531.8,7531.8,7531.8,7531.8,6214.31,253.38,504
2015,W-5,,,,,,,,,,,,7189.5,7554.3,7825.8,8126.7,8126.7,8533.5,8533.5,8959.8,8959.8,9408.3,9408.3,8420.56,253.38,505
2016,O-1,2972.4,3093.9,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3740.1,3675.83,253.63,101
2016,O-2,3424.5,3900.3,4491.9,4643.7,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4739.4,4625.89,253.63,102
2016,O-3,3963.6,4492.8,4849.2,5287.2,5540.7,5818.8,5998.2,6293.7,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6448.2,6023.59,253.63,103
2016,O-4,4507.8,5218.2,5566.5,5643.9,5967,6313.8,6745.8,7081.5,7314.9,7449.3,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,7526.7,6914.96,253.63,104
2016,O-5,5224.5,5885.7,6292.8,6369.6,6624,6776.1,7110.3,7356,7673.1,8158.5,8388.9,8617.2,8876.4,8876.4,8876.4,8876.4,8876.4,8876.4,8876.4,8876.4,8876.4,8876.4,7874.58,253.63,105
2016,O-6,6267,6885.3,7337.1,7337.1,7365,7680.9,7722.3,7722.3,8161.2,8937,9392.7,9847.8,10106.7,10369.2,10877.7,10877.7,11094.9,11094.9,11094.9,11094.9,11094.9,11094.9,9248.02,253.63,106
2016,O-7,8264.4,8648.4,8826,8967.3,9222.9,9475.8,9767.7,10059,10351.2,11269.2,12043.8,12043.8,12043.8,12043.8,12105.6,12105.6,12347.7,12347.7,12347.7,12347.7,12347.7,12347.7,10969.3,253.63,107
2016,O-8,9946.2,10272,10488.3,10548.6,10818.6,11269.2,11373.9,11802,11924.7,12293.4,12827.1,13319.1,13647.3,13647.3,13647.3,13647.3,13989,13989,14338.5,14338.5,14338.5,14338.5,12582,253.63,108
2016,O-9,,,,,,,,,,,,14056.8,14259.9,14552.1,15062.4,15062.4,15816,15816,16606.8,16606.8,17436.9,17436.9,15701.2,253.63,109
2016,O-10,,,,,,,,,,,,16072.2,16150.5,16486.8,17071.5,17071.5,17925.3,17925.3,18821.1,18821.1,19762.5,19762.5,17806.4,253.63,110
2016,O-1E,,,,3740.1,3993.6,4141.5,4292.4,4440.6,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4643.7,4506.32,253.63,201
2016,O-2E,,,,4643.7,4739.4,4890.3,5145,5341.8,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5488.5,5347.33,253.63,202
2016,O-3E,,,,5287.2,5540.7,5818.8,5998.2,6293.7,6543.3,6686.7,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6881.4,6565.55,253.63,203
2016,E-1,1566.9,,,,,,,,,,,,,,,,,,,,,,1566.9,368.29,301
2016,E-2,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,1756.5,368.29,302
2016,E-3,1847.1,1963.2,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2065.92,368.29,303
2016,E-4,2046,2150.4,2267.1,2382,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2483.4,2433.94,368.29,304
2016,E-5,2231.4,2381.4,2496.6,2614.2,2797.8,2989.8,3147.6,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3166.2,3006.9,368.29,305
2016,E-6,2435.7,2680.2,2798.4,2913.6,3033.6,3303.3,3408.6,3612.3,3674.4,3719.7,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3772.5,3493.17,368.29,306
2016,E-7,2816.1,3073.5,3191.4,3347.1,3468.9,3678,3795.6,4004.7,4178.7,4297.5,4423.8,4472.7,4637.1,4725.3,5061.3,5061.3,5061.3,5061.3,5061.3,5061.3,5061.3,5061.3,4300.04,368.29,307
2016,E-8,,,,,,4050.9,4230,4341,4473.9,4618.2,4878,5009.4,5233.8,5358,5664,5664,5777.7,5777.7,5777.7,5777.7,5777.7,5777.7,5187.49,368.29,308
2016,E-9,,,,,,,4948.8,5060.7,5202.3,5368.2,5536.2,5804.7,6032.1,6270.9,6636.9,6636.9,6968.4,6968.4,7317,7317,7683.3,7683.3,6339.69,368.29,309
2016,W-1,2905.5,3218.1,3302.1,3479.7,3690,3999.6,4144.2,4346.1,4545,4701.6,4845.3,5020.5,5020.5,5020.5,5020.5,5020.5,5020.5,5020.5,5020.5,5020.5,5020.5,5020.5,4472.85,253.63,501
2016,W-2,3309.9,3622.8,3719.4,3785.4,4000.2,4333.8,4499.1,4661.7,4860.9,5016.3,5157.3,5325.9,5436.6,5524.5,5524.5,5524.5,5524.5,5524.5,5524.5,5524.5,5524.5,5524.5,4884.08,253.63,502
2016,W-3,3740.4,3896.4,4056.3,4108.8,4276.2,4605.9,4949.1,5110.8,5297.7,5490.3,5836.5,6070.5,6210.3,6359.1,6561.6,6561.6,6561.6,6561.6,6561.6,6561.6,6561.6,6561.6,5568.23,253.63,503
2016,W-4,4095.9,4406.1,4532.4,4656.9,4871.1,5083.2,5298,5620.8,5904,6173.4,6393.9,6608.7,6924.6,7184.1,7480.2,7480.2,7629.6,7629.6,7629.6,7629.6,7629.6,7629.6,6295.05,253.63,504
2016,W-5,,,,,,,,,,,,7283.1,7652.4,7927.5,8232.3,8232.3,8644.5,8644.5,9076.2,9076.2,9530.7,9530.7,8530.04,253.63,505
2017,O-1,3034.8,3159,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3818.7,3753.08,253.63,101
2017,O-2,3496.5,3982.2,4586.1,4741.2,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4839,4723.09,253.63,102
2017,O-3,4046.7,4587,4950.9,5398.2,5657.1,5940.9,6124.2,6426,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6583.5,6150,253.63,103
2017,O-4,4602.6,5327.7,5683.5,5762.4,6092.4,6446.4,6887.4,7230.3,7468.5,7605.6,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7684.8,7060.2,253.63,104
2017,O-5,5334.3,6009.3,6424.8,6503.4,6763.2,6918.3,7259.7,7510.5,7834.2,8329.8,8565,8798.1,9062.7,9062.7,9062.7,9062.7,9062.7,9062.7,9062.7,9062.7,9062.7,9062.7,8039.89,253.63,105
2017,O-6,6398.7,7029.9,7491.3,7491.3,7519.8,7842.3,7884.6,7884.6,8332.5,9124.8,9589.8,10054.5,10318.8,10587,11106,11106,11328,11328,11328,11328,11328,11328,9442.27,253.63,106
2017,O-7,8438.1,8829.9,9011.4,9155.7,9416.7,9674.7,9972.9,10270.2,10568.7,11505.9,12296.7,12296.7,12296.7,12296.7,12359.7,12359.7,12606.9,12606.9,12606.9,12606.9,12606.9,12606.9,11199.6,253.63,107
2017,O-8,10155,10487.7,10708.5,10770,11045.7,11505.9,11612.7,12049.8,12175.2,12551.7,13096.5,13598.7,13933.8,13933.8,13933.8,13933.8,14282.7,14282.7,14639.7,14639.7,14639.7,14639.7,12846.2,253.63,108
2017,O-9,,,,,,,,,,,,14352,14559.3,14857.8,15378.6,15378.6,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15275,253.63,109
2017,O-10,,,,,,,,,,,,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,15583.2,253.63,110
2017,O-1E,,,,3818.7,4077.6,4228.5,4382.4,4533.9,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4741.2,4600.94,253.63,201
2017,O-2E,,,,4741.2,4839,4992.9,5253,5454,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5603.7,5459.57,253.63,202
2017,O-3E,,,,5398.2,5657.1,5940.9,6124.2,6426,6680.7,6827.1,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,6703.48,253.63,203
2017,E-0,1479.3,,,,,,,,,,,,,,,,,,,,,,1479.3,368.29,300
2017,E-1,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,1599.9,368.29,301
2017,E-2,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,1793.4,368.29,302
2017,E-3,1885.8,2004.3,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2125.8,2109.37,368.29,303
2017,E-4,2088.9,2195.7,2314.8,2432.1,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2535.6,2485.1,368.29,304
2017,E-5,2278.2,2431.5,2549.1,2669.1,2856.6,3052.5,3213.6,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3232.8,3070.12,368.29,305
2017,E-6,2486.7,2736.6,2857.2,2974.8,3097.2,3372.6,3480.3,3688.2,3751.5,3797.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3566.51,368.29,306
2017,E-7,2875.2,3138,3258.3,3417.3,3541.8,3755.1,3875.4,4088.7,4266.6,4387.8,4516.8,4566.6,4734.6,4824.6,5167.5,5167.5,5167.5,5167.5,5167.5,5167.5,5167.5,5167.5,4390.31,368.29,307
2017,E-8,,,,,,4136.1,4318.8,4432.2,4567.8,4715.1,4980.3,5114.7,5343.6,5470.5,5782.8,5782.8,5898.9,5898.9,5898.9,5898.9,5898.9,5898.9,5296.36,368.29,308
2017,E-9,,,,,,,5052.6,5166.9,5311.5,5481,5652.6,5926.5,6158.7,6402.6,6776.4,6776.4,7114.8,7114.8,7470.6,7470.6,7844.7,7844.7,6472.84,368.29,309
2017,W-1,2966.4,3285.6,3371.4,3552.9,3767.4,4083.6,4231.2,4437.3,4640.4,4800.3,4947,5125.8,5125.8,5125.8,5125.8,5125.8,5125.8,5125.8,5125.8,5125.8,5125.8,5125.8,4566.7,253.63,501
2017,W-2,3379.5,3699,3797.4,3864.9,4084.2,4424.7,4593.6,4759.5,4962.9,5121.6,5265.6,5437.8,5550.9,5640.6,5640.6,5640.6,5640.6,5640.6,5640.6,5640.6,5640.6,5640.6,4986.68,253.63,502
2017,W-3,3819,3978.3,4141.5,4195.2,4365.9,4702.5,5052.9,5218.2,5409,5605.5,5959.2,6198,6340.8,6492.6,6699.3,6699.3,6699.3,6699.3,6699.3,6699.3,6699.3,6699.3,5685.14,253.63,503
2017,W-4,4182,4498.5,4627.5,4754.7,4973.4,5190,5409.3,5738.7,6027.9,6303,6528.3,6747.6,7070.1,7335,7637.4,7637.4,7789.8,7789.8,7789.8,7789.8,7789.8,7789.8,6427.25,253.63,504
2017,W-5,,,,,,,,,,,,7436.1,7813.2,8094,8405.1,8405.1,8826,8826,9266.7,9266.7,9730.8,9730.8,8709.14,253.63,505
2018,O-1,3107.7,3234.9,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3910.2,3843.03,254.39,101
2018,O-2,3580.5,4077.9,4696.2,4854.9,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4955.1,4836.42,254.39,102
2018,O-3,4143.9,4697.1,5069.7,5527.8,5793,6083.4,6271.2,6580.2,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6741.6,6297.67,254.39,103
2018,O-4,4713,5455.5,5820,5900.7,6238.5,6601.2,7052.7,7403.7,7647.6,7788,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7869.3,7229.66,254.39,104
2018,O-5,5462.4,6153.6,6579,6659.4,6925.5,7084.2,7434,7690.8,8022.3,8529.6,8770.5,9009.3,9280.2,9280.2,9280.2,9280.2,9280.2,9280.2,9280.2,9280.2,9280.2,9280.2,8232.85,254.39,105
2018,O-6,6552.3,7198.5,7671,7671,7700.4,8030.4,8073.9,8073.9,8532.6,9343.8,9819.9,10295.7,10566.6,10841.1,11372.4,11372.4,11599.8,11599.8,11599.8,11599.8,11599.8,11599.8,9668.85,254.39,106
2018,O-7,8640.6,9041.7,9227.7,9375.3,9642.6,9906.9,10212.3,10516.8,10822.2,11781.9,12591.9,12591.9,12591.9,12591.9,12656.4,12656.4,12909.6,12909.6,12909.6,12909.6,12909.6,12909.6,11468.5,254.39,107
2018,O-8,10398.6,10739.4,10965.6,11028.6,11310.9,11781.9,11891.4,12339,12467.4,12852.9,13410.9,13925.1,14268.3,14268.3,14268.3,14268.3,14625.6,14625.6,14991,14991,14991,14991,13154.5,254.39,108
2018,O-9,,,,,,,,,,,,14696.4,14908.8,15214.5,15747.6,15747.6,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15556,254.39,109
2018,O-10,,,,,,,,,,,,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,15800.1,254.39,110
2018,O-1E,,,,3910.2,4175.4,4329.9,4487.7,4642.8,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4854.9,4711.29,254.39,201
2018,O-2E,,,,4854.9,4955.1,5112.6,5379,5584.8,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5738.1,5590.52,254.39,202
2018,O-3E,,,,5527.8,5793,6083.4,6271.2,6580.2,6840.9,6990.9,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,7194.6,6864.35,254.39,203
2018,E-0,1514.7,,,,,,,,,,,,,,,,,,,,,,,369.39,300
2018,E-1,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,1638.3,369.39,301
2018,E-2,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,1836.3,369.39,302
2018,E-3,1931.1,2052.3,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2176.8,2159.97,369.39,303
2018,E-4,2139,2248.5,2370.3,2490.6,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2596.5,2544.79,369.39,304
2018,E-5,2332.8,2490,2610.3,2733.3,2925.3,3125.7,3290.7,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3310.5,3143.89,369.39,305
2018,E-6,2546.4,2802.3,2925.9,3046.2,3171.6,3453.6,3563.7,3776.7,3841.5,3888.9,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3944.1,3652.09,369.39,306
2018,E-7,2944.2,3213.3,3336.6,3499.2,3626.7,3845.1,3968.4,4186.8,4368.9,4493.1,4625.1,4676.1,4848.3,4940.4,5291.4,5291.4,5291.4,5291.4,5291.4,5291.4,5291.4,5291.4,4495.61,369.39,307
2018,E-8,,,,,,4235.4,4422.6,4538.7,4677.3,4828.2,5099.7,5237.4,5471.7,5601.9,5921.7,5921.7,6040.5,6040.5,6040.5,6040.5,6040.5,6040.5,5423.49,369.39,308
2018,E-9,,,,,,,5173.8,5290.8,5439,5612.4,5788.2,6068.7,6306.6,6556.2,6939,6939,7285.5,7285.5,7650,7650,8033.1,8033.1,6628.18,369.39,309
2018,W-1,3037.5,3364.5,3452.4,3638.1,3857.7,4181.7,4332.6,4543.8,4751.7,4915.5,5065.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,4676.28,254.39,501
2018,W-2,3460.5,3787.8,3888.6,3957.6,4182.3,4530.9,4703.7,4873.8,5082,5244.6,5391.9,5568.3,5684.1,5775.9,5775.9,5775.9,5775.9,5775.9,5775.9,5775.9,5775.9,5775.9,5106.33,254.39,502
2018,W-3,3910.8,4073.7,4240.8,4296,4470.6,4815.3,5174.1,5343.3,5538.9,5739.9,6102.3,6346.8,6492.9,6648.3,6860.1,6860.1,6860.1,6860.1,6860.1,6860.1,6860.1,6860.1,5821.57,254.39,503
2018,W-4,4282.5,4606.5,4738.5,4868.7,5092.8,5314.5,5539.2,5876.4,6172.5,6454.2,6684.9,6909.6,7239.9,7511.1,7820.7,7820.7,7976.7,7976.7,7976.7,7976.7,7976.7,7976.7,6581.5,254.39,504
2018,W-5,,,,,,,,,,,,7614.6,8000.7,8288.4,8606.7,8606.7,9037.8,9037.8,9489,9489,9964.2,9964.2,8918.1,254.39,505
